,Column,Row,Colony_size,Colony_circularity,Strain,Near_missing_grid,Grid,Reference_surface,Colony_size_corr,Colony_size_corr_checked,Data_path,Image_path,Condition,Layout_path,Processing_date,Notes,Plate
86,3,23,808.0,0.9587200704306073,JB1206,False,,753.6402201758467,1.0721296161867124,1.0721296161867124,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
87,3,24,702.0,0.960390251662634,JB22,False,,753.7662792249322,0.9313231691948844,0.9313231691948844,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
88,3,25,821.0,0.9523382747747241,JB874,False,,751.3702745784658,1.0926703221798306,1.0926703221798306,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
89,3,26,909.0,0.92452995102624,JB902,False,,745.8954250391721,1.21866949371926,1.21866949371926,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
90,3,27,810.0,0.939578565855696,JB938,False,,742.5358677231186,1.09085639523886,1.09085639523886,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
91,3,28,825.0,0.9419244299879548,JB1206,False,,755.4849006847624,1.0920138830732817,1.0920138830732817,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
92,3,29,898.0,0.9370340569570198,JB869,False,,825.0956658008643,1.0883586439984174,1.0883586439984174,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
93,3,30,989.0,0.9508606694871732,JB875,False,,943.5599319177845,1.0481581153937498,1.0481581153937498,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
94,3,31,1232.0,0.9295629753944544,JB875,False,,1086.357936433003,1.1340645276134353,1.1340645276134353,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
95,3,32,1035.0,0.9476185037061218,JB852,False,,,,,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
96,4,1,1920.0,0.921832587694074,JB899,False,,1157.0693052594165,1.6593647340506827,1.6593647340506827,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
97,4,2,1109.0,0.9365792401642841,JB916,False,,987.6505319874711,1.122866807724322,1.122866807724322,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
98,4,3,894.0,0.947105595842406,JB1171,False,,834.7769304824609,1.0709447845945037,1.0709447845945037,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
99,4,4,729.0,0.9522425821278216,grid,False,729.0,729.0,1.0,1.0,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
100,4,5,735.0,0.9487140472380018,JB840,False,,723.110616732357,1.0164419979357648,1.0164419979357648,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
101,4,6,943.0,0.9351633342857126,JB1180,False,,693.620243707134,1.3595335611314152,1.3595335611314152,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
102,4,7,683.0,0.9869334325799928,JB939,False,,666.3575765854437,1.024975214508456,1.024975214508456,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
103,4,8,655.0,0.9464734968373284,grid,False,655.0,655.0,1.0,1.0,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
104,4,9,834.0,0.9373382827345412,JB875,False,,652.0464619339486,1.2790499583823876,1.2790499583823876,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
105,4,10,640.0,0.8934611894542142,JB939,False,,645.569723201884,0.991372390925864,0.991372390925864,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
106,4,11,896.0,0.9209895533567644,JB841,False,,640.0581228688774,1.3998728677700962,1.3998728677700962,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
107,4,12,640.0,0.9534989520886954,grid,False,640.0,640.0,1.0,1.0,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
108,4,13,720.0,0.9565770709465284,JB845,False,,651.4209856623561,1.105276028631337,1.105276028631337,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
109,4,14,741.0,0.9564586517052512,JB953,False,,645.1633238637012,1.148546379794747,1.148546379794747,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
110,4,15,730.0,0.953548813379026,JB1171,False,,641.8679313604421,1.1373056112224855,1.1373056112224855,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
111,4,16,646.0,0.9624380047645268,grid,False,646.0,646.0,1.0,1.0,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
