,area,centroid,mean_intensity,perimeter,row,column,circularity
22,1121,"(39.70115967885816, 1337.4522747546832)",0.6207377866400798,121.39696961966999,1,25,0.9558720988520127
23,1098,"(39.7103825136612, 1443.247723132969)",0.6147326690238938,121.39696961966999,1,27,0.9362600932555842
24,1008,"(39.67261904761905, 1656.376984126984)",0.6272175536881419,116.5685424949238,1,31,0.9321969195109882
25,946,"(39.10359408033827, 2029.7568710359408)",0.6258052481034697,112.5685424949238,1,38,0.9381384032176924
26,869,"(39.12658227848101, 2242.987341772152)",0.6149868002436879,110.32590180780453,1,42,0.897169845724503
27,1000,"(39.838, 163.649)",0.6410862745098038,115.1543289325507,1,3,0.9476529664605113
28,974,"(39.6570841889117, 270.2053388090349)",0.6230382091234851,114.5685424949238,1,5,0.9324768197144946
29,996,"(40.03413654618474, 483.81024096385545)",0.6126663516812347,115.9827560572969,1,9,0.9304271044132877
30,1025,"(40.03707317073171, 697.2058536585366)",0.6276728837876613,116.5685424949238,1,13,0.9479184945424233
31,915,"(39.443715846994536, 1177.8786885245902)",0.614049073181185,110.5685424949238,1,22,0.9405194657605351
32,979,"(39.67007150153218, 2083.065372829418)",0.6246510044262853,113.74011537017762,1,39,0.9509665192224107
33,919,"(39.48531011969532, 2295.6104461371056)",0.6141031385350658,110.91168824543142,1,43,0.9387949472118491
